Set parameter Threads to value 1
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter Threads to value 1
Gurobi Optimizer version 13.0.0 build v13.0.0rc1 (linux64 - "AlmaLinux 9.7 (Moss Jungle Cat)")

CPU model: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 24 physical cores, 24 logical processors, using up to 1 threads

Non-default parameters:
MIPGap  0.05
TSPort  4195
Threads  1

Optimize a model with 234392 rows, 3312364 columns and 38052556 nonzeros (Min)
Model fingerprint: 0x559f3ae8
Model has 72796 linear objective coefficients
Variable types: 3269164 continuous, 43200 integer (43200 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [2e-02, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e+00, 3e+02]
Found heuristic solution: objective 14926.290467
Presolve removed 33756 rows and 40800 columns (presolve time = 9s)...
Presolve removed 33756 rows and 40800 columns (presolve time = 11s)...
Presolve removed 58672 rows and 880955 columns (presolve time = 15s)...
Presolve removed 58672 rows and 880955 columns (presolve time = 22s)...
Presolve removed 102464 rows and 881805 columns (presolve time = 25s)...
Presolve removed 102464 rows and 881805 columns (presolve time = 31s)...
Presolve removed 102464 rows and 881805 columns (presolve time = 35s)...
Presolve removed 111292 rows and 881805 columns (presolve time = 40s)...
Presolve removed 111292 rows and 881805 columns (presolve time = 45s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 50s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 55s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 62s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 65s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 70s)...
Presolve removed 132803 rows and 887715 columns (presolve time = 75s)...
Presolve removed 132803 rows and 887715 columns (presolve time = 80s)...
Presolve removed 132803 rows and 887715 columns (presolve time = 85s)...
Presolve removed 138722 rows and 1258990 columns (presolve time = 90s)...
Presolve removed 138969 rows and 1259237 columns (presolve time = 97s)...
Presolve removed 138969 rows and 1259237 columns (presolve time = 100s)...
Presolve removed 138969 rows and 1259237 columns (presolve time = 105s)...
Presolve removed 138969 rows and 1259237 columns (presolve time = 112s)...
Presolve removed 138521 rows and 1258789 columns
Presolve time: 113.08s
Presolved: 95871 rows, 2053575 columns, 13581379 nonzeros
Variable types: 2045367 continuous, 8208 integer (8208 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  198136    3.1796759e+03   1.761257e+06   0.000000e+00    676s
  198616    3.1796759e+03   1.174450e+06   0.000000e+00    683s
  198726    3.1796759e+03   4.302043e+06   0.000000e+00    685s
  199066    3.1796759e+03   5.906104e+06   0.000000e+00    692s
  199356    3.1796760e+03   7.442996e+05   0.000000e+00    695s
  199721    3.1796760e+03   2.679767e+06   0.000000e+00    701s
  199921    3.1796760e+03   4.423410e+05   0.000000e+00    705s
  200271    3.1796760e+03   3.980236e+05   0.000000e+00    712s
  200536    3.1796761e+03   1.276155e+06   0.000000e+00    716s
  200956    3.1796761e+03   1.263771e+06   0.000000e+00    722s
  201201    3.1796761e+03   9.348776e+05   0.000000e+00    726s
  201601    3.1796762e+03   4.017990e+06   0.000000e+00    731s
  201891    3.1796762e+03   1.635262e+06   0.000000e+00    735s
  202251    3.1815211e+03   3.786304e+05   0.000000e+00    742s
  202541    3.1815211e+03   9.090751e+05   0.000000e+00    745s
  203096    3.1815212e+03   1.014893e+06   0.000000e+00    751s
  203336    3.1815212e+03   3.259066e+05   0.000000e+00    756s
  203711    3.1815212e+03   1.766390e+06   0.000000e+00    762s
  203976    3.1838834e+03   2.345397e+06   0.000000e+00    766s
  204301    3.1838834e+03   5.453436e+06   0.000000e+00    773s
  204401    3.1838834e+03   2.363475e+06   0.000000e+00    775s
  204731    3.1911195e+03   6.416144e+05   0.000000e+00    782s
  205041    3.1911195e+03   8.389620e+05   0.000000e+00    789s
  205151    3.1911195e+03   1.264956e+06   0.000000e+00    791s
  205341    3.1911195e+03   8.857519e+05   0.000000e+00    795s
  205691    3.1911196e+03   3.021285e+06   0.000000e+00    802s
  205981    3.1911196e+03   9.057299e+06   0.000000e+00    805s
  206371    3.1927421e+03   1.591646e+06   0.000000e+00    811s
  206756    3.1927422e+03   8.392537e+05   0.000000e+00    817s
  206966    3.1927422e+03   5.866719e+05   0.000000e+00    821s
  207231    3.1942298e+03   1.128878e+06   0.000000e+00    825s
  207811    3.2008906e+03   1.387744e+06   0.000000e+00    830s
  208246    3.2008906e+03   6.802944e+05   0.000000e+00    835s
  208661    3.2008906e+03   4.049807e+06   0.000000e+00    842s
  208901    3.2008907e+03   1.496187e+06   0.000000e+00    846s
  209111    3.2008907e+03   1.560701e+06   0.000000e+00    850s
  209466    3.2008907e+03   5.460361e+05   0.000000e+00    857s
  209731    3.2008907e+03   3.383980e+06   0.000000e+00    860s
  210086    3.2008908e+03   7.886293e+05   0.000000e+00    866s
  210406    3.2008908e+03   7.375038e+05   0.000000e+00    873s
  210516    3.2008908e+03   1.121471e+06   0.000000e+00    875s
  210871    3.2008908e+03   1.241777e+07   0.000000e+00    881s
  211101    3.2008908e+03   3.942585e+05   0.000000e+00    886s
  211491    3.2008909e+03   1.271256e+06   0.000000e+00    892s
  211721    3.2008909e+03   1.816326e+06   0.000000e+00    896s
  212076    3.2008909e+03   1.710797e+06   0.000000e+00    902s
  212366    3.2008909e+03   9.236614e+05   0.000000e+00    906s
  212901    3.2046221e+03   4.273379e+05   0.000000e+00    912s
  213186    3.2046221e+03   1.366941e+06   0.000000e+00    916s
  213731    3.2075596e+03   2.926038e+06   0.000000e+00    922s
  213981    3.2075597e+03   1.845156e+06   0.000000e+00    926s
  214246    3.2075597e+03   1.089997e+06   0.000000e+00    930s
  214586    3.2075597e+03   5.988213e+06   0.000000e+00    937s
  214871    3.2075597e+03   3.565238e+05   0.000000e+00    941s
  215101    3.2075598e+03   1.435770e+06   0.000000e+00    945s
  215471    3.2075598e+03   1.914612e+06   0.000000e+00    952s
  215701    3.2075598e+03   9.508672e+05   0.000000e+00    956s
  215941    3.2075598e+03   1.534612e+06   0.000000e+00    960s
  216296    3.2075599e+03   5.078762e+05   0.000000e+00    967s
  216536    3.2075599e+03   3.002814e+05   0.000000e+00    971s
  216921    3.2075599e+03   1.200596e+06   0.000000e+00    977s
  217151    3.2075599e+03   3.707906e+06   0.000000e+00    982s
  217416    3.2075599e+03   1.827579e+05   0.000000e+00    985s
  217791    3.2075600e+03   8.573107e+05   0.000000e+00    992s
  218091    3.2075600e+03   2.312552e+05   0.000000e+00    998s
  218201    3.2075600e+03   5.409837e+05   0.000000e+00   1001s
  218621    3.2075600e+03   4.817029e+06   0.000000e+00   1009s
  218801    3.2075600e+03   1.275076e+06   0.000000e+00   1014s
  218921    3.2075601e+03   2.076058e+06   0.000000e+00   1016s
  219166    3.2075601e+03   3.151880e+05   0.000000e+00   1020s
  219496    3.2075601e+03   1.230788e+06   0.000000e+00   1027s
