Set parameter Threads to value 1
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter Threads to value 1
Gurobi Optimizer version 13.0.0 build v13.0.0rc1 (linux64 - "AlmaLinux 9.7 (Moss Jungle Cat)")

CPU model: Intel(R) Xeon(R) CPU E5-2660 v3 @ 2.60GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 20 physical cores, 20 logical processors, using up to 1 threads

Non-default parameters:
MIPGap  0.05
TSPort  4195
Threads  1

Optimize a model with 192384 rows, 3388428 columns and 43827624 nonzeros (Min)
Model fingerprint: 0x1912da9d
Model has 62892 linear objective coefficients
Variable types: 3356028 continuous, 32400 integer (32400 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [3e-02, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e+00, 3e+02]
Found heuristic solution: objective 16634.476933
Presolve removed 22260 rows and 30600 columns (presolve time = 8s)...
Presolve removed 22260 rows and 1089939 columns (presolve time = 10s)...
Presolve removed 46018 rows and 1090563 columns (presolve time = 16s)...
Presolve removed 81731 rows and 1091193 columns (presolve time = 21s)...
Presolve removed 81731 rows and 1091193 columns (presolve time = 26s)...
Presolve removed 81731 rows and 1091193 columns (presolve time = 30s)...
Presolve removed 88160 rows and 1091193 columns (presolve time = 35s)...
Presolve removed 88160 rows and 1091193 columns (presolve time = 40s)...
Presolve removed 107225 rows and 1097138 columns (presolve time = 45s)...
Presolve removed 107225 rows and 1097138 columns (presolve time = 50s)...
Presolve removed 107225 rows and 1097138 columns (presolve time = 56s)...
Presolve removed 107225 rows and 1097138 columns (presolve time = 60s)...
Presolve removed 107225 rows and 1097138 columns (presolve time = 65s)...
Presolve removed 107322 rows and 1097235 columns (presolve time = 71s)...
Presolve removed 107322 rows and 1097235 columns (presolve time = 75s)...
Presolve removed 107322 rows and 1097235 columns (presolve time = 80s)...
Presolve removed 116347 rows and 1603665 columns (presolve time = 85s)...
Presolve removed 116347 rows and 1603665 columns (presolve time = 90s)...
Presolve removed 116347 rows and 1603665 columns (presolve time = 95s)...
Presolve removed 116347 rows and 1603665 columns (presolve time = 101s)...
Presolve removed 115956 rows and 1603274 columns
Presolve time: 102.66s
Presolved: 76428 rows, 1785154 columns, 13997461 nonzeros
Variable types: 1778770 continuous, 6384 integer (6384 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  190756    4.0491136e+03   1.559364e+05   0.000000e+00    945s
  191394    4.0496693e+03   4.606933e+05   0.000000e+00    951s
  192054    4.0496694e+03   4.334998e+05   0.000000e+00    955s
  192714    4.0601694e+03   9.931871e+05   0.000000e+00    960s
  193340    4.0746651e+03   2.631456e+05   0.000000e+00    967s
  193734    4.0746652e+03   5.778158e+05   0.000000e+00    970s
  194370    4.0746652e+03   2.765078e+05   0.000000e+00    976s
  195162    4.0752611e+03   8.751373e+05   0.000000e+00    981s
  195690    4.0767722e+03   1.479720e+05   0.000000e+00    985s
  196480    4.0775480e+03   1.413275e+05   0.000000e+00    990s
  197392    4.0792566e+03   3.396566e+05   0.000000e+00    996s
  197908    4.0800402e+03   2.151246e+05   0.000000e+00   1000s
  198832    4.0800402e+03   1.801011e+05   0.000000e+00   1006s
  200025    4.1036229e+03   8.580328e+04   0.000000e+00   1010s
  200947    4.1086838e+03   7.602129e+05   0.000000e+00   1016s
  201475    4.1086838e+03   1.049303e+06   0.000000e+00   1020s
  202135    4.1090681e+03   1.855002e+05   0.000000e+00   1025s
  202649    4.1090681e+03   1.245705e+06   0.000000e+00   1030s
  203119    4.1090681e+03   5.787124e+05   0.000000e+00   1036s
  203511    4.1090681e+03   9.498965e+04   0.000000e+00   1041s
  204039    4.1090682e+03   9.358657e+04   0.000000e+00   1045s
  204511    4.1090682e+03   2.221633e+05   0.000000e+00   1051s
  205007    4.1090682e+03   7.886948e+04   0.000000e+00   1056s
  205377    4.1090682e+03   2.407284e+05   0.000000e+00   1060s
  205867    4.1090683e+03   9.856673e+04   0.000000e+00   1066s
  206219    4.1090683e+03   2.944616e+05   0.000000e+00   1071s
  206857    4.1090683e+03   7.605463e+04   0.000000e+00   1076s
  207363    4.1090683e+03   4.371532e+05   0.000000e+00   1081s
  208023    4.1104223e+03   6.229173e+05   0.000000e+00   1086s
  208407    4.1104223e+03   3.640283e+04   0.000000e+00   1090s
  208899    4.1104223e+03   2.171355e+05   0.000000e+00   1096s
  209415    4.1104223e+03   7.353930e+04   0.000000e+00   1100s
  209919    4.1104223e+03   3.160094e+05   0.000000e+00   1106s
  210281    4.1104223e+03   4.181836e+05   0.000000e+00   1110s
  210927    4.1104224e+03   4.990818e+05   0.000000e+00   1116s
  211453    4.1104224e+03   1.119841e+06   0.000000e+00   1121s
  211969    4.1104224e+03   4.839234e+05   0.000000e+00   1126s
  212321    4.1104224e+03   8.973409e+04   0.000000e+00   1131s
  212827    4.1104224e+03   1.643042e+05   0.000000e+00   1135s
  213465    4.1104224e+03   7.082759e+04   0.000000e+00   1141s
  213817    4.1109600e+03   2.870586e+05   0.000000e+00   1145s
  214343    4.1109600e+03   3.131793e+05   0.000000e+00   1151s
  214705    4.1109601e+03   4.496307e+04   0.000000e+00   1155s
  215485    4.1121478e+03   2.690868e+05   0.000000e+00   1161s
  215835    4.1121478e+03   9.356701e+05   0.000000e+00   1166s
  216167    4.1121478e+03   3.617897e+05   0.000000e+00   1170s
  216805    4.1121478e+03   2.080331e+06   0.000000e+00   1175s
  217729    4.1121478e+03   1.068364e+05   0.000000e+00   1181s
  218113    4.1121479e+03   2.233135e+05   0.000000e+00   1185s
  218629    4.1121479e+03   1.565306e+05   0.000000e+00   1190s
  219113    4.1121479e+03   1.516689e+05   0.000000e+00   1196s
  219473    4.1121479e+03   9.738986e+04   0.000000e+00   1201s
  219843    4.1121479e+03   2.006266e+05   0.000000e+00   1205s
  220469    4.1158425e+03   8.604406e+05   0.000000e+00   1211s
  220863    4.1163114e+03   1.880207e+05   0.000000e+00   1215s
  221379    4.1163114e+03   3.547751e+04   0.000000e+00   1220s
  221895    4.1163114e+03   5.288925e+04   0.000000e+00   1226s
  222257    4.1163114e+03   7.048654e+04   0.000000e+00   1230s
  222771    4.1163115e+03   9.463333e+05   0.000000e+00   1236s
  223287    4.1169834e+03   2.216104e+05   0.000000e+00   1240s
  223933    4.1182889e+03   1.696202e+05   0.000000e+00   1246s
  224303    4.1182889e+03   1.369473e+05   0.000000e+00   1251s
  224777    4.1182889e+03   3.959259e+05   0.000000e+00   1256s
  225137    4.1182889e+03   5.573983e+04   0.000000e+00   1261s
  225665    4.1182889e+03   6.634096e+04   0.000000e+00   1266s
  226181    4.1182889e+03   2.536581e+04   0.000000e+00   1271s
  226693    4.1182890e+03   5.012940e+04   0.000000e+00   1276s
  227209    4.1182890e+03   3.321702e+04   0.000000e+00   1281s
  227603    4.1182890e+03   2.505575e+05   0.000000e+00   1285s
  228125    4.1182890e+03   1.443866e+05   0.000000e+00   1291s
  228497    4.1182890e+03   1.961774e+05   0.000000e+00   1296s
  229023    4.1182890e+03   8.980520e+04   0.000000e+00   1301s
  229415    4.1182890e+03   3.332929e+04   0.000000e+00   1306s
  229805    4.1182890e+03   1.736576e+04   0.000000e+00   1310s
  230265    4.1182890e+03   2.052026e+05   0.000000e+00   1316s
  230793    4.1182890e+03   1.893720e+04   0.000000e+00   1321s
  231317    4.1182891e+03   1.636725e+04   0.000000e+00   1326s
  231709    4.1182891e+03   5.077596e+04   0.000000e+00   1330s
  232213    4.1182891e+03   7.407907e+04   0.000000e+00   1336s
  232605    4.1182891e+03   5.652670e+04   0.000000e+00   1341s
  232955    4.1182891e+03   2.170198e+04   0.000000e+00   1345s
  233591    4.1182891e+03   5.771097e+04   0.000000e+00   1351s
  233965    4.1182891e+03   1.407581e+05   0.000000e+00   1355s
  234465    4.1182891e+03   1.957327e+05   0.000000e+00   1361s
  234991    4.1182891e+03   6.295438e+04   0.000000e+00   1366s
  235507    4.1182891e+03   2.348943e+04   0.000000e+00   1370s
  235957    4.1182891e+03   7.708416e+04   0.000000e+00   1376s
  236327    4.1182891e+03   1.598796e+04   0.000000e+00   1381s
  236697    4.1182891e+03   7.707454e+04   0.000000e+00   1385s
  237189    4.1182891e+03   2.280813e+04   0.000000e+00   1391s
